sequence_name,FSIG_a_mean,FSIG_a_var,FSIG_lt_mean,FSIG_lt_var,FSIG_lb_mean,FSIG_lb_var,FSIG_rt_mean,FSIG_rt_var,FSIG_rb_mean,FSIG_rb_var
Future_-_Mask_Off_000_2750_2875_854x480_HW_Q3_CRF10.bin,48.83642,7990.504,50.40707,6146.115,56.87485,11985.16,45.53947,10989.43,66.29499,17557.05
Future_-_Mask_Off_000_2875_3000_854x480_HW_Q3_CRF10.bin,50.7357,7840.602,50.2199,6155.115,62.13123,11582.05,46.14972,10946.49,68.88851,17260.35
Future_-_Mask_Off_000_375_500_854x480_HW_Q3_CRF10.bin,7.234797,229.627,2.780024,37.74409,2.455434,182.9405,12.29365,981.1884,11.8573,493.6553
Future_-_Mask_Off_000_500_625_854x480_HW_Q3_CRF10.bin,23.67052,2901.732,49.81455,6718.583,14.36029,1466.296,27.66016,5098.621,22.44397,3210.389
Future_-_Mask_Off_000_625_750_854x480_HW_Q3_CRF10.bin,17.03272,786.5745,26.78754,605.7421,21.84532,893.5846,31.68388,3058.916,35.89418,2609.928
Future_-_Mask_Off_000_750_875_854x480_HW_Q3_CRF10.bin,24.80659,5603.257,30.33797,7057.454,29.16282,4679.276,27.28309,7594.284,28.48249,6670.83
Future_-_Mask_Off_000_875_1000_854x480_HW_Q3_CRF10.bin,26.14481,4524.605,32.8699,7793.938,41.19193,8970.756,35.82461,4607.341,27.38599,2960.629
Future_-_Mask_Off_001_0_125_854x480_HW_Q3_CRF10.bin,23.601,1566.93,44.3391,3974.398,27.85406,1668.959,21.88326,733.1402,32.24491,5488.577
Future_-_Mask_Off_001_1000_1125_854x480_HW_Q3_CRF10.bin,71.4148,15656.2,62.16435,10596.46,58.01316,14491.6,95.27205,23923.55,100.03,27404.36
Future_-_Mask_Off_001_1125_1250_854x480_HW_Q3_CRF10.bin,29.24396,5296.603,30.19867,4506.678,26.81018,4857.942,38.11572,13560.93,33.45358,6431.183
Future_-_Mask_Off_001_1250_1375_854x480_HW_Q3_CRF10.bin,57.74821,25497.4,62.33589,29366.41,52.90908,25532.29,75.41473,37111.07,61.4309,26395.64
Future_-_Mask_Off_001_125_250_854x480_HW_Q3_CRF10.bin,57.15842,8726.437,54.25812,11706.89,55.54543,10443.76,75.98219,23708.92,84.37563,12451.25
Future_-_Mask_Off_001_1375_1500_854x480_HW_Q3_CRF10.bin,63.56711,36754.61,76.7835,48613.43,76.89188,46797.84,64.13432,37444.73,60.807,29870.5
Future_-_Mask_Off_001_1500_1625_854x480_HW_Q3_CRF10.bin,39.64532,5946.442,32.8796,10598.23,34.76953,7021.212,60.10999,9643.782,54.12056,4326.269
Future_-_Mask_Off_001_1625_1750_854x480_HW_Q3_CRF10.bin,20.06323,2300.559,15.98963,1444.751,28.52706,4607.654,24.71844,3509.857,44.52547,6607.363
Future_-_Mask_Off_001_1750_1875_854x480_HW_Q3_CRF10.bin,11.29977,311.7767,24.76507,1412.254,24.23177,773.0277,14.66236,1206.592,18.43926,481.6882
Future_-_Mask_Off_001_1875_2000_854x480_HW_Q3_CRF10.bin,74.07256,13540.93,95.24361,24258.31,78.78369,11238.37,94.18104,26841.17,92.32414,15565.88
Future_-_Mask_Off_001_2000_2125_854x480_HW_Q3_CRF10.bin,90.69737,25786.85,118.6498,45287.07,96.23173,23152.29,96.23665,27902.67,105.8096,23637.67
Future_-_Mask_Off_001_2125_2250_854x480_HW_Q3_CRF10.bin,85.90234,15964.92,114.7061,29390.89,104.0412,15358.02,92.77228,20112.15,111.1373,14627.74
Future_-_Mask_Off_001_2250_2375_854x480_HW_Q3_CRF10.bin,67.37849,5389.704,87.12947,13918.87,71.31026,6310.386,92.44509,21460.29,93.3191,8624.417
Future_-_Mask_Off_001_2375_2500_854x480_HW_Q3_CRF10.bin,73.98541,12957.01,107.6161,27129.3,80.77171,16519.75,67.26469,12183.36,72.842,12732.11
Future_-_Mask_Off_001_2500_2625_854x480_HW_Q3_CRF10.bin,47.33591,5712.011,69.54471,13217.72,65.95088,6199.642,51.85622,6769.658,54.58773,6833.776
Future_-_Mask_Off_001_250_375_854x480_HW_Q3_CRF10.bin,22.82257,1363.574,35.17387,3235.42,28.20329,2094.626,28.97721,1172.331,24.50718,1162.196
Future_-_Mask_Off_001_2625_2750_854x480_HW_Q3_CRF10.bin,30.62511,6587.364,29.96598,7164.3,36.16662,3809.287,36.68005,13646.28,39.18787,6644.548
Future_-_Mask_Off_001_2750_2875_854x480_HW_Q3_CRF10.bin,24.70978,1636.179,22.33482,623.4464,32.76439,2393.885,43.70357,4631.784,47.44429,2787.324
Future_-_Mask_Off_001_2875_3000_854x480_HW_Q3_CRF10.bin,24.70978,1636.179,22.33482,623.4464,32.76439,2393.885,43.70357,4631.784,47.44429,2787.324
Future_-_Mask_Off_001_375_500_854x480_HW_Q3_CRF10.bin,62.06565,14225.05,83.58229,19050.6,92.24343,15174.38,65.12935,21271.37,66.00671,17695.74
Future_-_Mask_Off_001_500_625_854x480_HW_Q3_CRF10.bin,38.75758,1654.632,47.66664,2378.38,46.32609,2654.985,42.27596,2151.578,39.20378,2082.128
Future_-_Mask_Off_001_625_750_854x480_HW_Q3_CRF10.bin,57.34098,11718.43,64.96131,20645.05,75.54184,19843.43,55.4543,6536.63,58.7139,13238.92
Future_-_Mask_Off_001_750_875_854x480_HW_Q3_CRF10.bin,45.04387,8869.15,64.37721,30007.83,46.9525,10828.61,45.33653,6055.916,31.87308,2026.1
Future_-_Mask_Off_001_875_1000_854x480_HW_Q3_CRF10.bin,50.95645,15053.91,47.52697,15884.4,49.13526,17401.24,72.90968,23497.37,57.12117,14976.27
Future_-_Mask_Off_002_0_125_854x480_HW_Q3_CRF10.bin,68.7244,24354.69,79.21819,32022.71,90.88058,23132.05,89.3247,28174.09,82.11382,25837.87
Future_-_Mask_Off_002_1000_1125_854x480_HW_Q3_CRF10.bin,36.5479,1285.49,31.79527,932.2881,34.02609,554.3416,43.61595,3055.283,54.21926,1794.514
Future_-_Mask_Off_002_1125_1250_854x480_HW_Q3_CRF10.bin,28.9512,601.2397,28.65354,694.6918,31.8525,822.9028,31.46707,627.3107,41.23063,1014.13
Future_-_Mask_Off_002_1250_1375_854x480_HW_Q3_CRF10.bin,28.9512,601.2397,28.65354,694.6918,31.8525,822.9028,31.46707,627.3107,41.23063,1014.13
Future_-_Mask_Off_002_125_250_854x480_HW_Q3_CRF10.bin,57.03451,13002.17,71.21346,18649.29,45.42996,4973.212,80.33876,24608.78,58.88116,18901.78
Future_-_Mask_Off_002_1375_1500_854x480_HW_Q3_CRF10.bin,57.03451,13002.17,71.21346,18649.29,45.42996,4973.212,80.33876,24608.78,58.88116,18901.78
Future_-_Mask_Off_002_1500_1625_854x480_HW_Q3_CRF10.bin,57.03451,13002.17,71.21346,18649.29,45.42996,4973.212,80.33876,24608.78,58.88116,18901.78
Future_-_Mask_Off_002_1625_1750_854x480_HW_Q3_CRF10.bin,57.03451,13002.17,71.21346,18649.29,45.42996,4973.212,80.33876,24608.78,58.88116,18901.78
Future_-_Mask_Off_002_1750_1875_854x480_HW_Q3_CRF10.bin,57.03451,13002.17,71.21346,18649.29,45.42996,4973.212,80.33876,24608.78,58.88116,18901.78
Future_-_Mask_Off_002_1875_2000_854x480_HW_Q3_CRF10.bin,57.03451,13002.17,71.21346,18649.29,45.42996,4973.212,80.33876,24608.78,58.88116,18901.78
Future_-_Mask_Off_002_2000_2125_854x480_HW_Q3_CRF10.bin,57.03451,13002.17,71.21346,18649.29,45.42996,4973.212,80.33876,24608.78,58.88116,18901.78
Future_-_Mask_Off_002_2125_2250_854x480_HW_Q3_CRF10.bin,57.03451,13002.17,71.21346,18649.29,45.42996,4973.212,80.33876,24608.78,58.88116,18901.78
Future_-_Mask_Off_002_2250_2375_854x480_HW_Q3_CRF10.bin,57.03451,13002.17,71.21346,18649.29,45.42996,4973.212,80.33876,24608.78,58.88116,18901.78
Future_-_Mask_Off_002_2375_2500_854x480_HW_Q3_CRF10.bin,57.03451,13002.17,71.21346,18649.29,45.42996,4973.212,80.33876,24608.78,58.88116,18901.78
Future_-_Mask_Off_002_2500_2625_854x480_HW_Q3_CRF10.bin,57.03451,13002.17,71.21346,18649.29,45.42996,4973.212,80.33876,24608.78,58.88116,18901.78
Future_-_Mask_Off_002_250_375_854x480_HW_Q3_CRF10.bin,30.24815,4047.092,28.22772,3780.575,28.4598,3046.208,32.45794,6637.285,38.0364,5674.779
Future_-_Mask_Off_002_2625_2750_854x480_HW_Q3_CRF10.bin,30.24815,4047.092,28.22772,3780.575,28.4598,3046.208,32.45794,6637.285,38.0364,5674.779
Future_-_Mask_Off_002_2750_2875_854x480_HW_Q3_CRF10.bin,30.24815,4047.092,28.22772,3780.575,28.4598,3046.208,32.45794,6637.285,38.0364,5674.779
Future_-_Mask_Off_002_2875_3000_854x480_HW_Q3_CRF10.bin,30.24815,4047.092,28.22772,3780.575,28.4598,3046.208,32.45794,6637.285,38.0364,5674.779
Future_-_Mask_Off_002_375_500_854x480_HW_Q3_CRF10.bin,33.03942,6275.65,38.94828,7387.732,33.14517,9584.539,51.50072,10739.95,45.37455,11784.42
Future_-_Mask_Off_002_500_625_854x480_HW_Q3_CRF10.bin,16.78813,940.598,27.38586,2113.93,17.87317,708.2507,27.51785,4493.559,17.68243,324.2889
Future_-_Mask_Off_002_625_750_854x480_HW_Q3_CRF10.bin,41.31102,8144.655,31.85609,5023.426,49.41146,17543.78,44.22407,5059.446,54.32553,17259
Future_-_Mask_Off_002_750_875_854x480_HW_Q3_CRF10.bin,44.32583,8517.208,65.74541,19405.8,51.50054,9180.47,46.45529,8087.467,41.48279,5783.955
Future_-_Mask_Off_002_875_1000_854x480_HW_Q3_CRF10.bin,28.27566,655.4838,31.54475,498.0767,33.77932,452.513,31.11973,1105.34,42.66993,989.1044
Future_-_Neva_End_(Remix)_ft_Kelly_Rowland_000_0_125_854x480_HW_Q3_CRF10.bin,13.34493,470.5055,13.73524,319.5391,18.73203,488.5544,9.452184,354.3958,14.51483,808.3561
Future_-_Neva_End_(Remix)_ft_Kelly_Rowland_000_1000_1125_854x480_HW_Q3_CRF10.bin,22.06459,5595.621,27.50982,7601.609,30.59576,9977.565,21.71144,6001.563,32.97924,8485.727
Future_-_Neva_End_(Remix)_ft_Kelly_Rowland_000_1125_1250_854x480_HW_Q3_CRF10.bin,37.81547,6560.113,42.22006,5351.685,41.74689,3698.049,38.81636,9424.943,45.03109,9016.72
Future_-_Neva_End_(Remix)_ft_Kelly_Rowland_000_1250_1375_854x480_HW_Q3_CRF10.bin,51.3107,8546.111,91.88685,18108.46,77.13084,12030.18,71.29453,19949.24,69.69424,22768.2
Future_-_Neva_End_(Remix)_ft_Kelly_Rowland_000_125_250_854x480_HW_Q3_CRF10.bin,47.9861,2490.712,52.7829,4022.419,55.59554,5071.668,63.52371,3728.947,57.56401,2528.302
Future_-_Neva_End_(Remix)_ft_Kelly_Rowland_000_1375_1500_854x480_HW_Q3_CRF10.bin,29.37744,8665.88,35.94896,9581.403,38.7602,13460.74,40.91756,11310.61,43.54573,18166.9
Future_-_Neva_End_(Remix)_ft_Kelly_Rowland_000_1500_1625_854x480_HW_Q3_CRF10.bin,67.14499,17053.08,105.0375,26575.08,79.86085,18598.73,87.07994,35338.54,82.08206,20260.4
Future_-_Neva_End_(Remix)_ft_Kelly_Rowland_000_1625_1750_854x480_HW_Q3_CRF10.bin,55.96233,7046.764,95.91628,12421.88,85.63282,14679.72,68.4237,10781.83,87.25373,22569.12
Future_-_Neva_End_(Remix)_ft_Kelly_Rowland_000_1750_1875_854x480_HW_Q3_CRF10.bin,45.3824,11786.21,49.53695,11049.63,62.41984,32430.72,61.9992,12501.71,71.44476,18521.96
Future_-_Neva_End_(Remix)_ft_Kelly_Rowland_000_1875_2000_854x480_HW_Q3_CRF10.bin,56.61174,6355.911,57.40442,9300.396,64.48103,8541.914,84.30401,13097.96,83.22851,13280.35
Future_-_Neva_End_(Remix)_ft_Kelly_Rowland_000_2000_2125_854x480_HW_Q3_CRF10.bin,57.00825,5303.843,79.03607,10895.73,82.43772,10741.71,98.01732,16305.23,79.62878,11874.68
Future_-_Neva_End_(Remix)_ft_Kelly_Rowland_000_2125_2250_854x480_HW_Q3_CRF10.bin,45.72335,11049.37,54.94301,16305.14,74.0728,15458.1,64.48749,20621.15,64.79757,22635.82
Future_-_Neva_End_(Remix)_ft_Kelly_Rowland_000_2250_2375_854x480_HW_Q3_CRF10.bin,44.64714,5914.188,51.16005,5681.84,70.91904,9339.153,48.02314,6840.674,48.66146,12419.78
Future_-_Neva_End_(Remix)_ft_Kelly_Rowland_000_2375_2500_854x480_HW_Q3_CRF10.bin,64.74623,11869.86,58.2458,8491.947,77.63297,13864.8,80.73436,12286.3,85.33474,22015.5
Future_-_Neva_End_(Remix)_ft_Kelly_Rowland_000_2500_2625_854x480_HW_Q3_CRF10.bin,31.83034,7150.112,32.90591,6677.504,37.2596,7283.53,34.75696,8243.489,36.82327,9519.086
Future_-_Neva_End_(Remix)_ft_Kelly_Rowland_000_250_375_854x480_HW_Q3_CRF10.bin,61.94449,3495.497,78.79401,5203.866,67.12303,3968.617,63.55524,3492.123,61.00888,4382.82
Future_-_Neva_End_(Remix)_ft_Kelly_Rowland_000_2625_2750_854x480_HW_Q3_CRF10.bin,38.64207,15310.24,33.33311,12210.85,65.62783,44185.79,50.74364,15833.31,49.379,18723.74
Future_-_Neva_End_(Remix)_ft_Kelly_Rowland_000_2750_2875_854x480_HW_Q3_CRF10.bin,23.32721,7816.946,27.34781,2274.582,30.63531,6718.099,17.06008,8113.068,33.9889,28526.12
Future_-_Neva_End_(Remix)_ft_Kelly_Rowland_000_2875_3000_854x480_HW_Q3_CRF10.bin,24.42908,12502.81,22.7463,3829.765,29.68015,11368.65,20.58493,11441.75,38.82945,43822.89
Future_-_Neva_End_(Remix)_ft_Kelly_Rowland_000_375_500_854x480_HW_Q3_CRF10.bin,37.96529,7190.021,49.91842,6167.443,50.66013,5307.775,51.51858,24835.07,43.87073,7401.992
Future_-_Neva_End_(Remix)_ft_Kelly_Rowland_000_500_625_854x480_HW_Q3_CRF10.bin,37.43828,2943.061,61.69813,4054.072,60.45788,8868.222,23.44179,2134.612,38.09083,6455.639
Future_-_Neva_End_(Remix)_ft_Kelly_Rowland_000_625_750_854x480_HW_Q3_CRF10.bin,24.94652,11372.85,34.91751,16409.61,31.3452,3878.75,30.20122,19685.59,31.68032,11975.7
Future_-_Neva_End_(Remix)_ft_Kelly_Rowland_000_750_875_854x480_HW_Q3_CRF10.bin,60.46746,19925.4,82.01817,37200,76.68836,34045.91,58.03954,18565.93,54.41399,13189.84
Future_-_Neva_End_(Remix)_ft_Kelly_Rowland_000_875_1000_854x480_HW_Q3_CRF10.bin,48.49384,8962.352,65.76868,16720.04,67.27917,15563.74,40.10879,5465.694,40.66187,4754.26
Future_-_Neva_End_(Remix)_ft_Kelly_Rowland_001_0_125_854x480_HW_Q3_CRF10.bin,34.87302,3384.665,45.6367,3800.094,49.32132,5485.123,41.93937,4123.455,49.68284,4599.325
Future_-_Neva_End_(Remix)_ft_Kelly_Rowland_001_1000_1125_854x480_HW_Q3_CRF10.bin,38.83615,6741.31,47.35624,5640.828,52.51546,6521.647,40.97376,7143.341,40.2876,8243.61
Future_-_Neva_End_(Remix)_ft_Kelly_Rowland_001_1125_1250_854x480_HW_Q3_CRF10.bin,42.5517,22605.64,55.17405,37929.23,58.76848,27717.35,42.4058,19634.16,41.45799,13104.75
Future_-_Neva_End_(Remix)_ft_Kelly_Rowland_001_1250_1375_854x480_HW_Q3_CRF10.bin,21.06412,592.0598,23.93523,1198.328,28.12602,1961.71,32.43541,875.4597,25.17849,435.3895
Future_-_Neva_End_(Remix)_ft_Kelly_Rowland_001_125_250_854x480_HW_Q3_CRF10.bin,24.42414,12342.81,21.88443,8116.921,18.32084,3118.545,33.64277,21327.23,31.8012,18651.49
Future_-_Neva_End_(Remix)_ft_Kelly_Rowland_001_1375_1500_854x480_HW_Q3_CRF10.bin,33.26475,14360.96,25.02821,8855.861,43.79444,23970.8,32.50338,11975.95,43.7296,15924.08
Future_-_Neva_End_(Remix)_ft_Kelly_Rowland_001_1500_1625_854x480_HW_Q3_CRF10.bin,15.32273,4203.573,19.29692,1457.312,23.85877,3468.896,21.48714,13735.54,17.18843,3397.144
Future_-_Neva_End_(Remix)_ft_Kelly_Rowland_001_1625_1750_854x480_HW_Q3_CRF10.bin,39.6601,5048.965,40.25928,3596.448,52.96292,9941.011,43.75066,4327.541,56.7439,5862.568
Future_-_Neva_End_(Remix)_ft_Kelly_Rowland_001_1750_1875_854x480_HW_Q3_CRF10.bin,11.11123,118.3864,22.27436,340.9786,22.75708,139.3056,21.06047,251.184,9.73776,33.77265
Future_-_Neva_End_(Remix)_ft_Kelly_Rowland_001_1875_2000_854x480_HW_Q3_CRF10.bin,52.26884,18889.01,73.94461,23806.72,69.60503,32958.59,67.27306,8956.311,61.27245,19288.9
Future_-_Neva_End_(Remix)_ft_Kelly_Rowland_001_2000_2125_854x480_HW_Q3_CRF10.bin,38.4215,24412.21,50.00224,26664.42,59.83431,45504.95,46.33008,13386.84,45.06376,23697.15
Future_-_Neva_End_(Remix)_ft_Kelly_Rowland_001_2125_2250_854x480_HW_Q3_CRF10.bin,37.69545,24429.24,46.08751,27522.49,57.5336,38907.31,41.04758,15243.02,49.12411,29644.94
Future_-_Neva_End_(Remix)_ft_Kelly_Rowland_001_2250_2375_854x480_HW_Q3_CRF10.bin,40.73399,21943.71,49.91377,15651.55,48.81873,18891.48,52.13092,20164.61,59.70208,42162.37
Future_-_Neva_End_(Remix)_ft_Kelly_Rowland_001_2375_2500_854x480_HW_Q3_CRF10.bin,22.93137,172.936,21.03933,145.7126,31.40551,289.8349,36.27562,703.5457,45.60854,1919.744
Future_-_Neva_End_(Remix)_ft_Kelly_Rowland_001_2500_2625_854x480_HW_Q3_CRF10.bin,21.77874,163.4841,25.37544,253.1686,27.06179,308.9892,29.92594,280.5928,29.1595,357.5149
Future_-_Neva_End_(Remix)_ft_Kelly_Rowland_001_250_375_854x480_HW_Q3_CRF10.bin,43.63359,12743.23,42.98093,4691.11,46.2844,3238.28,59.29951,23626.42,60.31131,25023.81
Future_-_Neva_End_(Remix)_ft_Kelly_Rowland_001_2625_2750_854x480_HW_Q3_CRF10.bin,43.63359,12743.23,42.98093,4691.11,46.2844,3238.28,59.29951,23626.42,60.31131,25023.81
Future_-_Neva_End_(Remix)_ft_Kelly_Rowland_001_2750_2875_854x480_HW_Q3_CRF10.bin,43.63359,12743.23,42.98093,4691.11,46.2844,3238.28,59.29951,23626.42,60.31131,25023.81
Future_-_Neva_End_(Remix)_ft_Kelly_Rowland_001_2875_3000_854x480_HW_Q3_CRF10.bin,43.63359,12743.23,42.98093,4691.11,46.2844,3238.28,59.29951,23626.42,60.31131,25023.81
Future_-_Neva_End_(Remix)_ft_Kelly_Rowland_001_375_500_854x480_HW_Q3_CRF10.bin,42.13085,7612.593,50.08172,6482.018,51.90802,16723.51,48.79,8089.423,64.72186,11064.48
Future_-_Neva_End_(Remix)_ft_Kelly_Rowland_001_500_625_854x480_HW_Q3_CRF10.bin,25.13886,2275.549,38.92125,3167.424,38.57623,2548.356,35.04091,6675.237,31.07164,3250.861
Future_-_Neva_End_(Remix)_ft_Kelly_Rowland_001_625_750_854x480_HW_Q3_CRF10.bin,31.467,835.3924,26.78398,506.8943,26.91099,591.2123,40.18423,1272.231,38.06561,1283.385
Future_-_Neva_End_(Remix)_ft_Kelly_Rowland_001_750_875_854x480_HW_Q3_CRF10.bin,39.70241,5287.137,36.32745,3415.182,39.11175,6470.337,52.42562,5635.554,60.28162,7166.833
Future_-_Neva_End_(Remix)_ft_Kelly_Rowland_001_875_1000_854x480_HW_Q3_CRF10.bin,31.23424,7577.072,30.98699,5206.579,32.58512,8279.924,39.60064,10175.06,56.88376,14495.32
Future_-_Perkys_Calling_(Official_Video)_000_0_125_854x480_HW_Q3_CRF10.bin,18.79504,1099.311,22.15877,1539.265,20.12306,1200.284,24.06272,1835.719,21.38985,1378.438
Future_-_Perkys_Calling_(Official_Video)_000_1000_1125_854x480_HW_Q3_CRF10.bin,21.30466,11932.75,29.74843,25018.9,26.74012,18347.78,19.35615,4482.688,15.54824,2891.308
Future_-_Perkys_Calling_(Official_Video)_000_1125_1250_854x480_HW_Q3_CRF10.bin,43.39167,24148.44,48.55649,16050.34,74.19398,70298.7,49.30017,19696.58,53.59616,23209.02
Future_-_Perkys_Calling_(Official_Video)_000_1250_1375_854x480_HW_Q3_CRF10.bin,53.97596,41758.4,75.4502,78028.93,70.28832,55883.08,59.4829,34961.34,59.10784,26572.85
Future_-_Perkys_Calling_(Official_Video)_000_125_250_854x480_HW_Q3_CRF10.bin,48.97957,10535.83,54.28074,17012.09,57.41725,19908.26,54.29527,17598.73,49.68701,8787.732
Future_-_Perkys_Calling_(Official_Video)_000_1375_1500_854x480_HW_Q3_CRF10.bin,83.65469,84423.87,98.01755,170265.9,106.5501,126532,83.51919,52685.76,69.80279,28621.27
Future_-_Perkys_Calling_(Official_Video)_000_1500_1625_854x480_HW_Q3_CRF10.bin,81.32528,40198.12,102.8519,58973.42,104.3353,49181.83,104.6362,46647.18,127.0809,74269.99
Future_-_Perkys_Calling_(Official_Video)_000_1625_1750_854x480_HW_Q3_CRF10.bin,52.30248,30822.97,70.08575,51212.82,60.56868,44252.23,71.75369,44052.3,61.18681,25259.4
Future_-_Perkys_Calling_(Official_Video)_000_1750_1875_854x480_HW_Q3_CRF10.bin,47.51714,14552.08,58.4651,20915.85,52.86482,16200.42,64.85256,20464.12,72.96198,22168.28
Future_-_Perkys_Calling_(Official_Video)_000_1875_2000_854x480_HW_Q3_CRF10.bin,48.00373,9164.294,73.66828,10301.68,71.27259,15492.45,74.72524,10061.74,79.24965,16438.11
Future_-_Perkys_Calling_(Official_Video)_000_2000_2125_854x480_HW_Q3_CRF10.bin,33.4186,14577.62,49.33643,26651.01,33.24971,7711.408,45.72012,27478.44,37.52262,15446.44
Future_-_Perkys_Calling_(Official_Video)_000_2125_2250_854x480_HW_Q3_CRF10.bin,36.71925,6697.734,40.36396,6666.31,53.67983,18743.98,79.91653,27333.61,53.87139,11120.74
Future_-_Perkys_Calling_(Official_Video)_000_2250_2375_854x480_HW_Q3_CRF10.bin,35.15561,3337.721,43.8742,8717.571,50.84904,5289.732,55.5047,8361.387,58.95165,6913.272
Future_-_Perkys_Calling_(Official_Video)_000_2375_2500_854x480_HW_Q3_CRF10.bin,30.40994,5735.352,51.12988,14942.35,43.83078,10587.8,31.44077,5843.332,37.58892,6660.674
Future_-_Perkys_Calling_(Official_Video)_000_2500_2625_854x480_HW_Q3_CRF10.bin,28.13462,6639.669,48.18425,12010.37,48.59721,13020.11,33.7212,14735.59,36.98108,8582.275
Future_-_Perkys_Calling_(Official_Video)_000_250_375_854x480_HW_Q3_CRF10.bin,55.49238,30204.25,68.98786,46718.37,50.55969,22364.8,65.64996,48533.57,52.82212,22604.01
Future_-_Perkys_Calling_(Official_Video)_000_2625_2750_854x480_HW_Q3_CRF10.bin,22.03875,16341.27,32.48766,23009.81,32.31229,18944.73,29.17565,18031.3,30.78368,18087.25
Future_-_Perkys_Calling_(Official_Video)_000_2750_2875_854x480_HW_Q3_CRF10.bin,29.43808,15685.79,29.48426,9874.417,37.81923,19118.34,35.10976,24062.17,39.79058,25268.22
Future_-_Perkys_Calling_(Official_Video)_000_2875_3000_854x480_HW_Q3_CRF10.bin,39.24682,25717.18,40.44529,26218.69,50.06044,54062.86,41.1909,13316.95,49.61466,24990.1
Future_-_Perkys_Calling_(Official_Video)_000_375_500_854x480_HW_Q3_CRF10.bin,37.6406,5050.629,29.86478,3209.596,57.96343,15488.55,22.73605,1646.872,64.65248,11397.12
Future_-_Perkys_Calling_(Official_Video)_000_500_625_854x480_HW_Q3_CRF10.bin,21.73158,4690.663,23.63652,4581.16,37.11661,23055.71,18.9281,4682.271,39.70822,16904.54
Future_-_Perkys_Calling_(Official_Video)_000_625_750_854x480_HW_Q3_CRF10.bin,16.67473,12181.87,14.14883,3861.953,17.75564,4789.47,20.40559,19805.84,28.1641,27789.95
Future_-_Perkys_Calling_(Official_Video)_000_750_875_854x480_HW_Q3_CRF10.bin,26.15169,7582.865,30.70446,8395.097,33.21776,9220.754,32.7506,8022.917,32.83323,8938.502
Future_-_Perkys_Calling_(Official_Video)_000_875_1000_854x480_HW_Q3_CRF10.bin,32.19204,17728.4,38.09647,19610.37,44.30519,21301.35,46.4143,33347.13,33.89763,12647.91
Future_-_Perkys_Calling_(Official_Video)_001_0_125_854x480_HW_Q3_CRF10.bin,30.17507,15099.32,49.93927,36326.29,34.17458,13883.02,47.24644,29810.1,36.38471,14663.96
Future_-_Perkys_Calling_(Official_Video)_001_1000_1125_854x480_HW_Q3_CRF10.bin,28.95475,4030.06,25.04487,1780.199,54.22869,15642.2,27.78348,2542.466,42.44825,10644.24
Future_-_Perkys_Calling_(Official_Video)_001_1125_1250_854x480_HW_Q3_CRF10.bin,12.15393,85.95084,25.59169,507.205,34.40288,774.3312,4.787829,42.43515,9.263446,55.89696
Future_-_Perkys_Calling_(Official_Video)_001_1250_1375_854x480_HW_Q3_CRF10.bin,10.55571,988.7231,9.652092,628.2866,12.40716,1218.081,10.8596,564.9642,23.24116,5938.384
Future_-_Perkys_Calling_(Official_Video)_001_125_250_854x480_HW_Q3_CRF10.bin,46.60432,20596.89,51.77941,20766.83,51.0559,17321.45,65.43459,37850.81,64.57682,24464
Future_-_Perkys_Calling_(Official_Video)_001_1375_1500_854x480_HW_Q3_CRF10.bin,6.026135,549.1947,5.665914,518.0411,9.238618,432.0268,3.95683,472.4944,11.31264,3250.086
Future_-_Perkys_Calling_(Official_Video)_001_1500_1625_854x480_HW_Q3_CRF10.bin,37.61688,3502.28,30.56806,1616.583,97.48969,17294.26,26.04213,2142.53,41.64456,4424.146
Future_-_Perkys_Calling_(Official_Video)_001_1625_1750_854x480_HW_Q3_CRF10.bin,35.02079,21129.84,42.57479,17603.67,61.97375,23364.63,35.34607,22121.05,49.26355,29475.9
Future_-_Perkys_Calling_(Official_Video)_001_1750_1875_854x480_HW_Q3_CRF10.bin,10.88925,1390.529,5.702188,327.3886,27.35256,7757.946,3.367937,45.0578,14.85254,1222.274
Future_-_Perkys_Calling_(Official_Video)_001_1875_2000_854x480_HW_Q3_CRF10.bin,3.383212,8.286627,4.349091,6.540283,2.526074,2.331031,5.901762,26.0326,4.596359,30.52349
Future_-_Perkys_Calling_(Official_Video)_001_2000_2125_854x480_HW_Q3_CRF10.bin,8.814707,500.5494,9.531823,351.7675,7.898631,466.7271,19.25092,1949.918,17.78537,876.7028
Future_-_Perkys_Calling_(Official_Video)_001_2125_2250_854x480_HW_Q3_CRF10.bin,14.4332,528.2693,15.64779,510.5466,16.49509,1122.741,22.20911,841.5052,19.52193,657.9987
Future_-_Perkys_Calling_(Official_Video)_001_2250_2375_854x480_HW_Q3_CRF10.bin,34.19541,2279.805,50.33018,2002.634,57.14489,8383.918,51.61717,4628.536,36.58221,2492.348
